PMID,Authors-Full,Authos-Full-Org,PublicationYear
32024835,"RUST, WERNER","RUST, WERNER",2019
32024835,"SAYOLS, SERGI","SAYOLS, SERGI",2019
32024835,"HARTIG, JOERG S","HARTIG, JÃƒÂ¶RG S",2019
32024835,"KREUZ, SEBASTIAN","KREUZ, SEBASTIAN",2019
32024292,"KIM, KANGSAN","KIM, KANGSAN",2019
32024292,"CHOE, DONGHUI","CHOE, DONGHUI",2019
32024292,"LEE, DAE-HEE","LEE, DAE-HEE",2019
32024292,"CHO, BYUNG-KWAN","CHO, BYUNG-KWAN",2019
32023356,"THARP, JEFFERY M","THARP, JEFFERY M",2020
32023356,"KRAHN, NATALIE","KRAHN, NATALIE",2020
32023356,"VARSHNEY, UMESH","VARSHNEY, UMESH",2020
32023356,"SOELL, DIETER","SÃƒÂ¶LL, DIETER",2020
32021916,"JAKOÃ„ï¿½IÃ…Â«NAS, TADAS","JAKOÃ„ï¿½IÃ…Â«NAS, TADAS",2020
32021916,"KLITGAARD, ANDREAS K","KLITGAARD, ANDREAS K",2020
32021916,"KONTOU, EFTYCHIA EVA","KONTOU, EFTYCHIA EVA",2020
32021916,"NIELSEN, JULIE BANG","NIELSEN, JULIE BANG",2020
32021916,"THOMSEN, EMIL","THOMSEN, EMIL",2020
32021916,"ROMERO-SUAREZ, DAVID","ROMERO-SUAREZ, DAVID",2020
32021916,"BLIN, KAI","BLIN, KAI",2020
32021916,"PETZOLD, CHRISTOPHER J","PETZOLD, CHRISTOPHER J",2020
32021916,"GIN, JENNIFER W","GIN, JENNIFER W",2020
32021916,"TONG, YAOJUN","TONG, YAOJUN",2020
32021916,"GOTFREDSEN, CHARLOTTE HELD","GOTFREDSEN, CHARLOTTE HELD",2020
32021916,"CHARUSANTI, PEP","CHARUSANTI, PEP",2020
32021916,"FRANDSEN, RASMUS JOHN NORMAND","FRANDSEN, RASMUS J N",2020
32021916,"WEBER, TILMANN","WEBER, TILMANN",2020
32021916,"LEE, SANG YUP","LEE, SANG YUP",2020
32021916,"JENSEN, MICHAEL K","JENSEN, MICHAEL K",2020
32021916,"KEASLING, JAY D","KEASLING, JAY D",2020
32017536,"AGRAWAL, DEEPAK K","AGRAWAL, DEEPAK K",2020
32017536,"DOLAN, ELLIOTT M","DOLAN, ELLIOTT M",2020
32017536,"HERNANDEZ, NANCY E","HERNANDEZ, NANCY E",2020
32017536,"BLACKLOCK, KRISTIN M","BLACKLOCK, KRISTIN M",2020
32017536,"KHARE, SAGAR D","KHARE, SAGAR D",2020
32017536,"SONTAG, EDUARDO D","SONTAG, EDUARDO D",2020
32015589,"RIBEIRO, BARBARA","RIBEIRO, BARBARA",2020
32015589,"SHAPIRA, PHILIP","SHAPIRA, PHILIP",2020
32014265,"FERNANDEZ, BRIANNA","FERNÃƒÂ¡NDEZ-PRADA, MARÃƒÂ­A",2019
32014265,"LOPEZ TRIGO, JOSE ANTONIO","LÃƒÂ³PEZ TRIGO, JOSÃƒÂ© ANTONIO",2019
32014265,"BAYAS, JOSE M","BAYAS, JOSÃƒÂ© M",2019
32014265,"CAMBRONERO, MARIA DEL ROSARIO","CAMBRONERO, MARÃƒÂ­A DEL ROSARIO",2019
32014050,"ELGABRY, MARIAM","ELGABRY, MARIAM",2019
32014050,"NESBETH, DARREN N","NESBETH, DARREN",2019
32014050,"JOHNSON, SHANE D","JOHNSON, SHANE D",2019
32013995,"MOON, JUN HO","MOON, JUN HO",2019
32013995,"LEE, KUNJOONG","LEE, KUNJOONG",2019
32013995,"LEE, JUN HO","LEE, JUN HO",2019
32013995,"LEE, PYUNG CHEON","LEE, PYUNG CHEON",2019
32010945,"CROCKER, HANNAH","CROCKER, HANNAH",2019
32010945,"PELOSSE, MARTIN","PELOSSE, MARTIN",2019
32010945,"SCHLATTNER, UWE","SCHLATTNER, UWE",2019
32010945,"BERGER, IMRE","BERGER, IMRE",2019
32009294,"LI, QIN","LI, QIN",2019
32009294,"CHEN, SANFENG","CHEN, SANFENG",2019
32009173,"THAK, EUN JUNG","THAK, EUN JUNG",2019
32009173,"YOO, SU JIN","YOO, SU JIN",2019
32009173,"MOON, HYE YUN","MOON, HYE YUN",2019
32009173,"KANG, HYUN AH","KANG, HYUN AH",2019
32009164,"D'AQUINO, ANNE E","D'AQUINO, ANNE E",2019
32009164,"AZIM, TASFIA","AZIM, TASFIA",2019
32009164,"ALEKSASHIN, NIKOLAY A","ALEKSASHIN, NIKOLAY A",2019
32009164,"HOCKENBERRY, ADAM J","HOCKENBERRY, ADAM J",2019
32009164,"KRUGER, ANTJE","KRÃƒÂ¼GER, ANTJE",2019
32009164,"JEWETT, MICHAEL C","JEWETT, MICHAEL C",2019
32009112,"PIZARRO-BAUERLE, JAVIER","PIZARRO-BAUERLE, JAVIER",2020
32009112,"ANDO, HIROKI","ANDO, HIROKI",2020
32005876,"KNOÃ…Â¡KA, JURAJ","KNOÃ…Â¡KA, JURAJ",2019
32005876,"ADRIANO, LUIGI","ADRIANO, LUIGI",2019
32005876,"AWEL, SALAH","AWEL, SALAH",2019
32005876,"BEYERLEIN, KENNETH R","BEYERLEIN, KENNETH R",2019
32005876,"YEFANOV, OLEKSANDR","YEFANOV, OLEKSANDR",2019
32005876,"OBERTHUER, DOMINIK","OBERTHUER, DOMINIK",2019
32005876,"PENA MURILLO, GISEL E","PEÃƒÂ±A MURILLO, GISEL E",2019
32005876,"ROTH, NILS","ROTH, NILS",2019
32005876,"SARROU, IOSIFINA","SARROU, IOSIFINA",2019
32005876,"VILLANUEVA-PEREZ, PABLO","VILLANUEVA-PEREZ, PABLO",2019
32005876,"WIEDORN, MAX O","WIEDORN, MAX O",2019
32005876,"WILDE, FABIAN","WILDE, FABIAN",2019
32005876,"BAJT, SAÃ…Â¡A","BAJT, SAÃ…Â¡A",2019
32005876,"CHAPMAN, HENRY N","CHAPMAN, HENRY N",2019
32005876,"HEYMANN, MICHAEL","HEYMANN, MICHAEL",2019
32005372,"ZENG, WEIZHU","ZENG, WEIZHU",2019
32005372,"GUO, LIKUN","GUO, LIKUN",2019
32005372,"XU, SHA","XU, SHA",2019
32005372,"CHEN, JIAN","CHEN, JIAN",2019
32005372,"ZHOU, JINGWEN","ZHOU, JINGWEN",2019
31999448,"SIEMON, THOMAS","SIEMON, THOMAS",2020
31999448,"WANG, ZHANGQIAN","WANG, ZHANGQIAN",2020
31999448,"BIAN, GUANGKAI","BIAN, GUANGKAI",2020
31999448,"SEITZ, TOBIAS","SEITZ, TOBIAS",2020
31999448,"YE, ZILING","YE, ZILING",2020
31999448,"LU, YAN","LU, YAN",2020
31999448,"CHENG, SHU","CHENG, SHU",2020
31999448,"DING, YUNKUN","DING, YUNKUN",2020
31999448,"HUANG, YANGLEI","HUANG, YANGLEI",2020
31999448,"DENG, ZIXIN","DENG, ZIXIN",2020
31999448,"LIU, TIANGANG","LIU, TIANGANG",2020
31999448,"CHRISTMANN, MATHIAS","CHRISTMANN, MATHIAS",2020
31998710,"FRANCOIS, JEAN MARIE","FRANÃƒÂ§OIS, JEAN MARIE",2019
31998710,"LACHAUX, CLEA","LACHAUX, CLÃƒÂ©A",2019
31998710,"MORIN, NICOLAS","MORIN, NICOLAS",2019
31996832,"AINSWORTH, CLAIRE","AINSWORTH, CLAIRE",2020
31995709,"OMERSA, NEÃ…Â¾A","OMERSA, NEÃ…Â¾A",2020
31995709,"ADEN, SAÃ…Â¡A","ADEN, SAÃ…Â¡A",2020
31995709,"KISOVEC, MATIC","KISOVEC, MATIC",2020
31995709,"PODOBNIK, MARJETKA","PODOBNIK, MARJETKA",2020
31995709,"ANDERLUH, GREGOR","ANDERLUH, GREGOR",2020
31995278,"CHO, SUNG WON","CHO, SUNG WON",2019
31995278,"YIM, JAEWOO","YIM, JAEWOO",2019
31995278,"SEO, SANG WOO","SEO, SANG WOO",2019
31993414,"HUANG, JINGCHENG","HUANG, JINGCHENG",2019
31993414,"FERLEZ, BRYAN H","FERLEZ, BRYAN H",2019
31993414,"YOUNG, ERIC J","YOUNG, ERIC J",2019
31993414,"KERFELD, CHERYL A","KERFELD, CHERYL A",2019
31993414,"KRAMER, DAVID M","KRAMER, DAVID M",2019
31993414,"DUCAT, DANIEL C","DUCAT, DANIEL C",2019
31992873,"MORADALI, M FATA","MORADALI, M FATA",2019
31992873,"REHM, BERND H A","REHM, BERND H A",2019
31992039,"ALON, DAN M","ALON, DAN M",2020
31992039,"VOIGT, CHRISTOPHER A","VOIGT, CHRISTOPHER A",2020
31992039,"ELBAZ, JOHANN","ELBAZ, JOHANN",2020
31991671,"MEYER, HERMANN","MEYER, HERMANN",2020
31991671,"EHMANN, ROSINA","EHMANN, ROSINA",2020
31991671,"SMITH, GEOFFREY L","SMITH, GEOFFREY L",2020
31988703,"GONZALEZ-RIVERA, JUAN C","GONZALEZ-RIVERA, JUAN C",2019
31988703,"ORR, ASUKA A","ORR, ASUKA A",2019
31988703,"ENGELS, SEAN M","ENGELS, SEAN M",2019
31988703,"JAKUBOWSKI, JOSEPH M","JAKUBOWSKI, JOSEPH M",2019
31988703,"SHERMAN, MARK W","SHERMAN, MARK W",2019
31988703,"O'CONNOR, KATHERINE N","O'CONNOR, KATHERINE N",2019
31988703,"MATTESON, TOMAS","MATTESON, TOMAS",2019
31988703,"WOODCOCK, BRENDAN C","WOODCOCK, BRENDAN C",2019
31988703,"CONTRERAS, LYDIA M","CONTRERAS, LYDIA M",2019
31988703,"TAMAMIS, PHANOURIOS","TAMAMIS, PHANOURIOS",2019
31986354,"WANG, HAI","WANG, HAI",2019
31986354,"CIMEN, EMRE","CIMEN, EMRE",2019
31986354,"SINGH, NISHA","SINGH, NISHA",2019
31986354,"BUCKLER, EDWARD","BUCKLER, EDWARD",2019
31985876,"ESEVERRI, Ãƒï¿½LVARO","ESEVERRI, Ãƒï¿½LVARO",2019
31985876,"LOPEZ-TORREJON, GEMA","LÃƒÂ³PEZ-TORREJÃƒÂ³N, GEMA",2019
31985876,"JIANG, XI","JIANG, XI",2019
31985876,"BUREN, STEFAN","BURÃƒÂ©N, STEFAN",2019
31985876,"RUBIO, LUIS M","RUBIO, LUIS M",2019
31985876,"CARO, ELENA","CARO, ELENA",2019
31982863,"DENIES, MAXWELL S","DENIES, MAXWELL S",2019
31982863,"LIU, ALLEN P","LIU, ALLEN P",2019
31982863,"SCHNELL, SANTIAGO","SCHNELL, SANTIAGO",2019
31981600,"WILTSCHI, BIRGIT","WILTSCHI, BIRGIT",2019
31981600,"CERNAVA, TOMISLAV","CERNAVA, TOMISLAV",2019
31981600,"DENNIG, ALEXANDER","DENNIG, ALEXANDER",2019
31981600,"GALINDO CASAS, MERITXELL","GALINDO CASAS, MERITXELL",2019
31981600,"GEIER, MARTINA","GEIER, MARTINA",2019
31981600,"GRUBER, STEFFEN","GRUBER, STEFFEN",2019
31981600,"HABERBAUER, MARIANNE","HABERBAUER, MARIANNE",2019
31981600,"HEIDINGER, PETRA","HEIDINGER, PETRA",2019
31981600,"HERRERO ACERO, ENRIQUE","HERRERO ACERO, ENRIQUE",2019
31981600,"KRATZER, REGINA","KRATZER, REGINA",2019
31981600,"LULEY-GOEDL, CHRISTIANE","LULEY-GOEDL, CHRISTIANE",2019
31981600,"MULLER, CHRISTINA A","MÃƒÂ¼LLER, CHRISTINA A",2019
31981600,"PITZER, JULIANA","PITZER, JULIA",2019
31981600,"RIBITSCH, DORIS","RIBITSCH, DORIS",2019
31981600,"SAUER, MICHAEL","SAUER, MICHAEL",2019
31981600,"SCHMOELZER, KATHARINA","SCHMÃƒÂ¶LZER, KATHARINA",2019
31981600,"SCHNITZHOFER, WOLFGANG","SCHNITZHOFER, WOLFGANG",2019
31981600,"SENSEN, CHRISTOPH W","SENSEN, CHRISTOPH W",2019
31981600,"SOH, JUNG","SOH, JUNG",2019
31981600,"STEINER, KERSTIN","STEINER, KERSTIN",2019
31981600,"WINKLER, CHRISTOPH K","WINKLER, CHRISTOPH K",2019
31981600,"WINKLER, MARGIT","WINKLER, MARGIT",2019
31981600,"WRIESSNEGGER, TAMARA","WRIESSNEGGER, TAMARA",2019
31981217,"MUKHOPADHYAY, SAYAK","MUKHOPADHYAY, SAYAK",2019
31981217,"SARKAR, KATHAKALI","SARKAR, KATHAKALI",2019
31981217,"SRIVASTAVA, RAJKAMAL","SRIVASTAVA, RAJKAMAL",2019
31981217,"PAL, ARIJIT","PAL, ARIJIT",2019
31981217,"BAGH, SANGRAM","BAGH, SANGRAM",2019
31980250,"DUGE DE BERNONVILLE, THOMAS","DUGÃƒÂ© DE BERNONVILLE, THOMAS",2019
31980250,"PAPON, NICOLAS","PAPON, NICOLAS",2019
31980250,"CLASTRE, MARC","CLASTRE, MARC",2019
31980250,"O'CONNOR, SARAH E","O'CONNOR, SARAH E",2019
31980250,"COURDAVAULT, VINCENT","COURDAVAULT, VINCENT",2019
31979320,"KARAS, CHRISTINA","KARAS, CHRISTINA",2019
31979320,"HECHT, MICHAEL H","HECHT, MICHAEL",2019
31977192,"EDGELL, CAITLIN L","EDGELL, CAITLIN L",2020
31977192,"SMITH, ABIGAIL J","SMITH, ABIGAIL J",2020
31977192,"BEESLEY, JOSEPH L","BEESLEY, JOSEPH L",2020
31977192,"SAVERY, NIGEL J","SAVERY, NIGEL J",2020
31977192,"WOOLFSON, DEREK N","WOOLFSON, DEREK N",2020
31976163,"HEBDITCH, MAX","HEBDITCH, MAX",2019
31976163,"WARWICKER, JIM","WARWICKER, JIM",2019
31974649,"LARROUDE, MACARENA","LARROUDE, MACARENA",2019
31974649,"TRABELSI, HEYKEL","TRABELSI, HEYKEL",2019
31974649,"NICAUD, JEAN-MARC","NICAUD, JEAN-MARC",2019
31974649,"ROSSIGNOL, TRISTAN","ROSSIGNOL, TRISTAN",2019
31974527,"THORWALL, SARAH","THORWALL, SARAH",2019
31974527,"SCHWARTZ, CORY","SCHWARTZ, CORY",2019
31974527,"CHARTRON, JUSTIN W","CHARTRON, JUSTIN W",2019
31974527,"WHEELDON, IAN","WHEELDON, IAN",2019
31973519,"NIU, FU-XING","NIU, FU-XING",2020
31973519,"HUANG, YUAN-BIN","HUANG, YUAN-BIN",2020
31973519,"SHEN, YU-PING","SHEN, YU-PING",2020
31973519,"JI, LIANG-NIAN","JI, LIANG-NIAN",2020
31973519,"LIU, JIAN-ZHONG","LIU, JIAN-ZHONG",2020
31971575,"RETWITZER, MATAN DRORY","RETWITZER, MATAN DRORY",2019
31971575,"REINHARZ, VLADIMIR","REINHARZ, VLADIMIR",2019
31971575,"CHURKIN, ALEXANDER","CHURKIN, ALEXANDER",2019
31971575,"PONTY, YANN","PONTY, YANN",2019
31971575,"WALDISPUHL, JEROME","WALDISPÃƒÂ¼HL, JÃƒÂ©RÃƒÂ´ME",2019
31971575,"BARASH, DANNY","BARASH, DANNY",2019
31970152,"CASTANO-CEREZO, SARA","CASTAÃƒÂ±O-CEREZO, SARA",2019
31970152,"FOURNIE, MATHIEU","FOURNIÃƒÂ©, MATHIEU",2019
31970152,"URBAN, PHILIPPE","URBAN, PHILIPPE",2019
31970152,"FAULON, JEAN-LOUP","FAULON, JEAN-LOUP",2019
31970152,"TRUAN, GILLES","TRUAN, GILLES",2019
31968601,"BALLINAS-CASARRUBIAS, LOURDES","BALLINAS-CASARRUBIAS, LOURDES",2019
31968601,"GONZALEZ-SANCHEZ, GUILLERMO","GONZÃƒÂ¡LEZ-SÃƒÂ¡NCHEZ, GUILLERMO",2019
31968601,"EGUIARTE-FRANCO, SALVADOR","EGUIARTE-FRANCO, SALVADOR",2019
31968601,"SIQUEIROS-CENDON, TANIA","SIQUEIROS-CENDÃƒÂ³N, TANIA",2019
31968601,"FLORES-GALLARDO, SERGIO","FLORES-GALLARDO, SERGIO",2019
31968601,"DUARTE VILLA, EDUARDO","DUARTE VILLA, EDUARDO",2019
31968601,"DE DIOS HERNANDEZ, MIGUEL","DE DIOS HERNANDEZ, MIGUEL",2019
31968601,"ROCHA-GUTIERREZ, BEATRIZ","ROCHA-GUTIÃƒÂ©RREZ, BEATRIZ",2019
31968601,"RASCON-CRUZ, QUINTIN","RASCÃƒÂ³N-CRUZ, QUINTÃƒÂ­N",2019
31968260,"VELEZ, GABRIEL","VELEZ, GABRIEL",2019
31968260,"SUN, YOUNG JOO","SUN, YOUNG JOO",2019
31968260,"KHAN, SAIF","KHAN, SAIF",2019
31968260,"YANG, JING","YANG, JING",2019
31968260,"HERRMANN, JONATHAN","HERRMANN, JONATHAN",2019
31968260,"CHEMUDUPATI, TEJA","CHEMUDUPATI, TEJA",2019
31968260,"MACLAREN, ROBERT E","MACLAREN, ROBERT E",2019
31968260,"GAKHAR, LOKESH","GAKHAR, LOKESH",2019
31968260,"WAKATSUKI, SOICHI","WAKATSUKI, SOICHI",2019
31968260,"BASSUK, ALEXANDER G","BASSUK, ALEXANDER G",2019
31968260,"MAHAJAN, VINIT B","MAHAJAN, VINIT B",2019
31965222,"TILL, PETRA","TILL, PETRA",2019
31965222,"TOEPEL, JOERG","TOEPEL, JÃƒÂ¶RG",2019
31965222,"BUHLER, BRUNO","BÃƒÂ¼HLER, BRUNO",2019
31965222,"MACH, ROBERT L","MACH, ROBERT L",2019
31965222,"MACH-AIGNER, ASTRID R","MACH-AIGNER, ASTRID R",2019
31964701,"HATANO, TOMOYUKI","HATANO, TOMOYUKI",2019
31964701,"SIVASHANMUGAM, LAVANYA","SIVASHANMUGAM, LAVANYA",2019
31964701,"SUCHENKO, ANDREJUS","SUCHENKO, ANDREJUS",2019
31964701,"HUSSAIN, HAMDI","HUSSAIN, HAMDI",2019
31964701,"BALASUBRAMANIAN, MOHAN K","BALASUBRAMANIAN, MOHAN K",2019
31960974,"LICAUSI, FRANCESCO","LICAUSI, FRANCESCO",2019
31960974,"GIUNTOLI, BEATRICE","GIUNTOLI, BEATRICE",2019
31960346,"ALISSANDRATOS, APOSTOLOS","ALISSANDRATOS, APOSTOLOS",2019
31959751,"KALNINS, GINTS","KALNINS, GINTS",2019
31959751,"CESLE, EVA-EMILIJA","CESLE, EVA-EMILIJA",2019
31959751,"JANSONS, JURIS","JANSONS, JURIS",2019
31959751,"LIEPINS, JANIS","LIEPINS, JANIS",2019
31959751,"FILIMONENKO, ANATOLIJ","FILIMONENKO, ANATOLIJ",2019
31959751,"TARS, KASPARS","TARS, KASPARS",2019
31959363,"NASEEM, MUHAMMAD","NASEEM, MUHAMMAD",2019
31959363,"OSMANOGLU, Ãƒâ€“ZGE","OSMANOGLU, Ãƒâ€“ZGE",2019
31959363,"DANDEKAR, THOMAS","DANDEKAR, THOMAS",2019
31957181,"HICKS, MAGGIE","HICKS, MAGGIE",2020
31957181,"BACHMANN, TILL T","BACHMANN, TILL T",2020
31957181,"WANG, BAOJUN","WANG, BAOJUN",2020
31956705,"KASSINGER, STEPHEN J","KASSINGER, STEPHEN J",2019
31956705,"VAN HOEK, MONIQUE L","VAN HOEK, MONIQUE L",2019
31954660,"ERDMANN-PHAM, DAN D","ERDMANN-PHAM, DAN D",2019
31954660,"DAO DUC, KHANH","DAO DUC, KHANH",2019
31954660,"SONG, YUN S","SONG, YUN S",2019
31953561,"ALPERSTEIN, LUCIEN","ALPERSTEIN, LUCIEN",2019
31953561,"GARDNER, JENNIFER M","GARDNER, JENNIFER M",2019
31953561,"SUNDSTROM, JOANNA F","SUNDSTROM, JOANNA F",2019
31953561,"SUMBY, KRISTA M","SUMBY, KRISTA M",2019
31953561,"JIRANEK, VLADIMIR","JIRANEK, VLADIMIR",2019
31953261,"ANANDHARAJ, MARIMUTHU","ANANDHARAJ, MARIMUTHU",2020
31953261,"LIN, YU-JU","LIN, YU-JU",2020
31953261,"RANI, RIZWANA PARVEEN","RANI, RIZWANA PARVEEN",2020
31953261,"NADENDLA, ESWAR KUMAR","NADENDLA, ESWAR KUMAR",2020
31953261,"HO, MENG-CHIAO","HO, MENG-CHIAO",2020
31953261,"HUANG, CHIEH-CHEN","HUANG, CHIEH-CHEN",2020
31953261,"CHENG, JAN-FANG","CHENG, JAN-FANG",2020
31953261,"CHANG, JUI-JEN","CHANG, JUI-JEN",2020
31953261,"LI, WEN-HSIUNG","LI, WEN-HSIUNG",2020
31953206,"FANG, KUILI","FANG, KUILI",2019
31953206,"PARK, OH-JIN","PARK, OH-JIN",2019
31953206,"HONG, SEOK HOON","HONG, SEOK HOON",2019
31952951,"BROWN, DAVID M","BROWN, DAVID M",2019
31952951,"GLASS, JOHN I","GLASS, JOHN I",2019
31949154,"LIU, FENG","LIU, FENG",2019
31949154,"MAO, JUNWEN","MAO, JUNWEN",2019
31949154,"KONG, WENTAO","KONG, WENTAO",2019
31949154,"HUA, QIANG","HUA, QIANG",2019
31949154,"FENG, YOUJUN","FENG, YOUJUN",2019
31949154,"BASHIR, RASHID","BASHIR, RASHID",2019
31949154,"LU, TING","LU, TING",2019
31948729,"GHALY, TIMOTHY M","GHALY, TIMOTHY M",2019
31948729,"GEOGHEGAN, JEMMA L","GEOGHEGAN, JEMMA L",2019
31948729,"TETU, SASHA G","TETU, SASHA G",2019
31948729,"GILLINGS, MICHAEL R","GILLINGS, MICHAEL R",2019
31944986,"HANNA, HANNA ABO","HANNA, HANNA ABO",2020
31944986,"DANIAL, LOAI","DANIAL, LOAI",2020
31944986,"KVATINSKY, SHAHAR","KVATINSKY, SHAHAR",2020
31944986,"DANIEL, RAMEZ","DANIEL, RAMEZ",2020
31944688,"ZHANG, CHUANBO","ZHANG, CHUANBO",2020
31944688,"LI, MAN","LI, MAN",2020
31944688,"ZHAO, GUANGRONG","ZHAO, GUANG-RONG",2020
31944688,"LU, WENYU","LU, WENYU",2020
31943629,"LOVE, CELINA","LOVE, CELINA",2019
31943629,"STEINKUHLER, JAN","STEINKÃƒÂ¼HLER, JAN",2019
31943629,"GONZALES, DAVID THOMAS T","GONZALES, DAVID T",2019
31943629,"YANDRAPALLI, NARESH","YANDRAPALLI, NARESH",2019
31943629,"ROBINSON, TOM","ROBINSON, TOM",2019
31943629,"DIMOVA, RUMIANA","DIMOVA, RUMIANA",2019
31943629,"TANG, T-Y DORA","TANG, T-Y DORA",2019
31942827,"TAKEYA, TOMOYUKI","TAKEYA, TOMOYUKI",2020
31942827,"YAMAKITA, MIYABI","YAMAKITA, MIYABI",2020
31942827,"HAYASHI, DAISUKE","HAYASHI, DAISUKE",2020
31942827,"FUJISAWA, KENTO","FUJISAWA, KENTO",2020
31942827,"SAKAI, YASUYOSHI","SAKAI, YASUYOSHI",2020
31942827,"YURIMOTO, HIROYA","YURIMOTO, HIROYA",2020
31939134,"LOPEZ-GALLEGO, FERNANDO","LÃƒÂ³PEZ-GALLEGO, FERNANDO",2020
31939134,"BENITEZ-MATEOS, ANA I","BENÃƒÂ­TEZ-MATEOS, ANA I",2020
31934608,"SHEN, QI","SHEN, QI",2020
31934608,"GROME, MICHAEL W","GROME, MICHAEL W",2020
31934608,"YANG, YANG","YANG, YANG",2020
31934608,"LIN, CHENXIANG","LIN, CHENXIANG",2020
31932592,"LI, QINGCHUAN","LI, QINGCHUAN",2019
31932592,"LI, SHUBIN","LI, SHUBIN",2019
31932592,"ZHANG, XIANGXIANG","ZHANG, XIANGXIANG",2019
31932592,"XU, WEILI","XU, WEILI",2019
31932592,"HAN, XIAOJUN","HAN, XIAOJUN",2019
31932370,"DELAUNE, DEBORAH","DELAUNE, DÃƒÂ©BORAH",2020
31932370,"ISENI, FREDERIC","ISENI, FRÃƒÂ©DÃƒÂ©RIC",2020
31927061,"CHEN, YAN","CHEN, YAN",2019
31927061,"BANERJEE, DEEPANWITA","BANERJEE, DEEPANWITA",2019
31927061,"MUKHOPADHYAY, AINDRILA","MUKHOPADHYAY, AINDRILA",2019
31927061,"PETZOLD, CHRISTOPHER J","PETZOLD, CHRISTOPHER J",2019
31922737,"SCHUERLE, SIMONE","SCHUERLE, SIMONE",2020
31922737,"FURUBAYASHI, MAIKO","FURUBAYASHI, MAIKO",2020
31922737,"SOLEIMANY, AVA P","SOLEIMANY, AVA P",2020
31922737,"GWISAI, TINOTENDA","GWISAI, TINOTENDA",2020
31922737,"HUANG, WEI E","HUANG, WEI",2020
31922737,"VOIGT, CHRISTOPHER A","VOIGT, CHRISTOPHER",2020
31922737,"BHATIA, SANGEETA N","BHATIA, SANGEETA N",2020
31922719,"MCCONNELL, SCOTT A","MCCONNELL, SCOTT A",2020
31922719,"CANNON, KEVIN A","CANNON, KEVIN A",2020
31922719,"MORGAN, CHRISTIAN","MORGAN, CHRISTIAN",2020
31922719,"MCALLISTER, RACHEL","MCALLISTER, RACHEL",2020
31922719,"AMER, BRENDAN R","AMER, BRENDAN R",2020
31922719,"CLUBB, ROBERT T","CLUBB, ROBERT T",2020
31922719,"YEATES, TODD O","YEATES, TODD O",2020
31922526,"BYAGATHVALLI, GAURAV","BYAGATHVALLI, GAURAV",2020
31922526,"SINHA, SOHAM","SINHA, SOHAM",2020
31922526,"ZHANG, YAN","ZHANG, YAN",2020
31922526,"STYCZYNSKI, MARK P","STYCZYNSKI, MARK P",2020
31922526,"STANDEVEN, JANET","STANDEVEN, JANET",2020
31922526,"BHAMLA, M SAAD","BHAMLA, M SAAD",2020
31921834,"BRUCK, THOMAS B","BRÃƒÂ¼CK, THOMAS B",2019
31921006,"NOGUEIRA-LOPEZ, GUILLERMO","NOGUEIRA-LÃƒÂ³PEZ, GUILLERMO",2019
31921006,"PADILLA-ARIZMENDI, FABIOLA","PADILLA-ARIZMENDI, FABIOLA",2019
31921006,"INWOOD, SARAH","INWOOD, SARAH",2019
31921006,"LYNE, SARAH","LYNE, SARAH",2019
31921006,"STEYAERT, JOHANNA M","STEYAERT, JOHANNA M",2019
31921006,"NIETO-JACOBO, MARIA FERNANDA","NIETO-JACOBO, MARIA FERNANDA",2019
31921006,"STEWART, ALISON","STEWART, ALISON",2019
31921006,"MENDOZA-MENDOZA, ARTEMIO","MENDOZA-MENDOZA, ARTEMIO",2019
31917414,"OH, EUN JOONG","OH, EUN JOONG",2019
31917414,"JIN, YONG-SU","JIN, YONG-SU",2019
31915225,"WALKER, MARK C","WALKER, MARK C",2020
31913750,"POLLARD, LUTHER W","POLLARD, LUTHER W",2020
31913750,"GARABEDIAN, MIKAEL V","GARABEDIAN, MIKAEL V",2020
31913750,"ALIOTO, SALVATORE L","ALIOTO, SALVATORE L",2020
31913750,"SHEKHAR, SHASHANK","SHEKHAR, SHASHANK",2020
31913750,"GOODE, BRUCE L","GOODE, BRUCE L",2020
31913610,"OGATA, ALANA F","OGATA, ALANA F",2020
31913610,"RAKOWSKI, ALEXANDER M","RAKOWSKI, ALEXANDER M",2020
31913610,"CARPENTER, BROOKE P","CARPENTER, BROOKE P",2020
31913610,"FISHMAN, DMITRY A","FISHMAN, DMITRY A",2020
31913610,"MERHAM, JOVANY G","MERHAM, JOVANY G",2020
31913610,"HURST, PAUL J","HURST, PAUL J",2020
31913610,"PATTERSON, JOSEPH P","PATTERSON, JOSEPH P",2020
31908924,"LI, CHENG","LI, CHENG",2019
31908924,"SWOFFORD, CHARLES A","SWOFFORD, CHARLES A",2019
31908924,"SINSKEY, ANTHONY J","SINSKEY, ANTHONY J",2019
31908923,"SEBESTA, JACOB","SEBESTA, JACOB",2019
31908923,"PEEBLES, CHRISTIE AM","PEEBLES, CHRISTIE AM",2019
31907374,"LEBAR, TINA","LEBAR, TINA",2019
31907374,"LAINÃ…Â¡Ã„ï¿½EK, DUÃ…Â¡KO","LAINÃ…Â¡Ã„ï¿½EK, DUÃ…Â¡KO",2019
31907374,"MERLJAK, ESTERA","MERLJAK, ESTERA",2019
31907374,"AUPIÃ„ï¿½, JANA","AUPIÃ„ï¿½, JANA",2019
31907374,"JERALA, ROMAN","JERALA, ROMAN",2019
